_id,TIPO_INCIDENCIA,FECHA_REPORTE,ESTADO,USUARIOID,MANTENIMEINTOID
INC-10211,MAL FUNCIONAMIENTO,2024-08-06T00:00:00Z,ABIERTA,['488-92-2085'],['MNT-12246']
INC-10212,VANDALISMO,2023-11-28T00:00:00Z,ABIERTA,['555-94-9326'],['MNT-06760']
INC-10213,DESGASTE,2024-03-26T00:00:00Z,CERRADA,['805-52-6640'],['MNT-04127']
INC-10214,VANDALISMO,2024-01-23T00:00:00Z,CERRADA,['433-73-7872'],['MNT-08343']
INC-10215,ROTURA,2024-05-11T00:00:00Z,CERRADA,['927-71-6144'],['MNT-02481']
INC-10216,VANDALISMO,2024-06-12T00:00:00Z,CERRADA,['829-67-3549'],['MNT-07495']
INC-10217,MAL FUNCIONAMIENTO,2024-05-13T00:00:00Z,ABIERTA,['593-67-8808'],['MNT-10770']
INC-10218,ROTURA,2023-11-07T00:00:00Z,CERRADA,['990-24-2772'],['MNT-10279']
INC-10219,MAL FUNCIONAMIENTO,2024-05-02T00:00:00Z,ABIERTA,['208-26-8905'],"['MNT-03102', 'MNT-06090']"
INC-1022,VANDALISMO,2024-10-08T00:00:00Z,CERRADA,"['795-41-5364', '162-07-3506']","['MNT-05233', 'MNT-07201']"
INC-10220,DESGASTE,2023-12-18T00:00:00Z,CERRADA,['086-70-3542'],['MNT-07178']
INC-10221,ROTURA,2024-06-11T00:00:00Z,ABIERTA,['780-59-5236'],"['MNT-04881', 'MNT-10453']"
INC-10222,DESGASTE,2023-12-18T00:00:00Z,CERRADA,['882-75-8363'],['MNT-09236']
INC-10223,VANDALISMO,2024-09-07T00:00:00Z,ABIERTA,['002-24-9827'],['MNT-10284']
INC-10224,MAL FUNCIONAMIENTO,2024-08-13T00:00:00Z,ABIERTA,['572-04-1437'],['MNT-02009']
INC-10225,DESGASTE,2024-01-09T00:00:00Z,CERRADA,['429-54-8289'],['MNT-08871']
INC-10226,MAL FUNCIONAMIENTO,2024-03-15T00:00:00Z,ABIERTA,['002-59-1513'],['MNT-10883']
INC-10227,DESGASTE,2024-12-08T00:00:00Z,CERRADA,['062-53-3440'],['MNT-02766']
INC-10228,DESGASTE,2024-01-10T00:00:00Z,CERRADA,['089-91-8100'],['MNT-06253']
INC-10229,ROTURA,2024-02-09T00:00:00Z,ABIERTA,['842-23-4506'],['MNT-06481']
INC-1023,VANDALISMO,2024-05-25T00:00:00Z,CERRADA,['942-60-7156'],['MNT-13695']
INC-10230,ROTURA,2023-12-16T00:00:00Z,ABIERTA,['377-20-0225'],"['MNT-01593', 'MNT-03308', 'MNT-10657']"
INC-10231,ROTURA,2024-05-01T00:00:00Z,CERRADA,['500-48-2151'],['MNT-13447']
INC-10232,DESGASTE,2024-04-29T00:00:00Z,ABIERTA,['071-56-7051'],['MNT-00388']
INC-10233,ROTURA,2024-02-02T00:00:00Z,ABIERTA,['493-04-5698'],['MNT-02166']
INC-10234,DESGASTE,2024-03-17T00:00:00Z,CERRADA,['073-83-5278'],"['MNT-06645', 'MNT-12308']"
INC-10235,VANDALISMO,2024-09-08T00:00:00Z,ABIERTA,['078-01-0177'],['MNT-11032']
INC-10236,VANDALISMO,2024-03-04T00:00:00Z,CERRADA,['454-63-0649'],['MNT-02125']
INC-10237,VANDALISMO,2023-01-11T00:00:00Z,ABIERTA,['825-44-9054'],"['MNT-01521', 'MNT-03187']"
INC-10238,VANDALISMO,2023-12-12T00:00:00Z,CERRADA,['293-10-8465'],['MNT-08553']
INC-10239,VANDALISMO,2024-02-04T00:00:00Z,CERRADA,['358-93-5195'],['MNT-03872']
INC-1024,MAL FUNCIONAMIENTO,2024-06-02T00:00:00Z,ABIERTA,"['904-45-3210', '213-99-9087', '646-00-6851']",['MNT-10959']
INC-10240,DESGASTE,2024-06-12T00:00:00Z,ABIERTA,['899-69-0843'],['MNT-06881']
INC-10241,ROTURA,2023-12-14T00:00:00Z,ABIERTA,['619-06-1824'],['MNT-00434']
INC-10242,MAL FUNCIONAMIENTO,2024-02-23T00:00:00Z,ABIERTA,['078-82-0281'],['MNT-08954']
INC-10243,MAL FUNCIONAMIENTO,2024-07-14T00:00:00Z,CERRADA,['761-32-5943'],['MNT-11102']
INC-10244,ROTURA,2024-05-20T00:00:00Z,ABIERTA,['138-86-3884'],['MNT-05062']
INC-10245,MAL FUNCIONAMIENTO,2024-01-13T00:00:00Z,ABIERTA,['641-44-1867'],"['MNT-02537', 'MNT-10211']"
INC-10246,VANDALISMO,2023-12-10T00:00:00Z,CERRADA,['803-67-7326'],"['MNT-10075', 'MNT-12292']"
INC-10247,ROTURA,2024-04-11T00:00:00Z,CERRADA,['005-53-2474'],['MNT-13304']
INC-10248,MAL FUNCIONAMIENTO,2024-03-06T00:00:00Z,ABIERTA,['486-88-2324'],['MNT-05270']
INC-10249,MAL FUNCIONAMIENTO,2024-10-11T00:00:00Z,ABIERTA,['707-00-8133'],['MNT-02205']
INC-1025,ROTURA,2024-06-01T00:00:00Z,CERRADA,"['114-86-6294', '689-93-5870', '386-65-5289']","['MNT-00539', 'MNT-05137']"
INC-10250,DESGASTE,2024-02-18T00:00:00Z,CERRADA,['277-53-1017'],['MNT-09649']
INC-10251,ROTURA,2024-07-28T00:00:00Z,CERRADA,['364-84-7821'],['MNT-08131']
INC-10252,MAL FUNCIONAMIENTO,2024-05-02T00:00:00Z,ABIERTA,['718-23-1322'],['MNT-05493']
INC-10253,MAL FUNCIONAMIENTO,2024-06-26T00:00:00Z,CERRADA,['910-57-9150'],"['MNT-04683', 'MNT-05575']"
INC-10254,VANDALISMO,2024-08-16T00:00:00Z,CERRADA,['958-71-7536'],"['MNT-03949', 'MNT-14710']"
INC-10255,DESGASTE,2024-05-05T00:00:00Z,ABIERTA,['921-27-5260'],['MNT-14433']
INC-10256,VANDALISMO,2024-09-09T00:00:00Z,CERRADA,['963-68-2865'],['MNT-09507']
INC-10257,MAL FUNCIONAMIENTO,2024-01-18T00:00:00Z,ABIERTA,['380-43-3844'],['MNT-08042']
INC-10258,MAL FUNCIONAMIENTO,2024-08-02T00:00:00Z,CERRADA,['279-86-2000'],['MNT-11750']
INC-10259,DESGASTE,2024-09-10T00:00:00Z,CERRADA,['122-76-0519'],['MNT-00925']
INC-1026,MAL FUNCIONAMIENTO,2024-07-01T00:00:00Z,ABIERTA,"['112-17-1721', '381-94-7119', '654-53-4377']","['MNT-08877', 'MNT-12114']"
INC-10260,ROTURA,2024-05-09T00:00:00Z,CERRADA,['282-14-7200'],['MNT-10574']
INC-10261,MAL FUNCIONAMIENTO,2024-01-11T00:00:00Z,CERRADA,['544-11-1006'],['MNT-09189']
INC-10262,ROTURA,2024-07-30T00:00:00Z,CERRADA,['794-05-6596'],"['MNT-01244', 'MNT-08814']"
INC-10263,DESGASTE,2024-09-14T00:00:00Z,CERRADA,['388-84-5350'],['MNT-07394']
INC-10264,DESGASTE,2024-08-01T00:00:00Z,CERRADA,['331-97-3602'],"['MNT-04276', 'MNT-05551']"
INC-10265,VANDALISMO,2024-03-31T00:00:00Z,CERRADA,['669-44-2613'],"['MNT-13260', 'MNT-14448']"
INC-10266,VANDALISMO,2024-08-12T00:00:00Z,ABIERTA,['380-75-1092'],"['MNT-01737', 'MNT-05394', 'MNT-06911', 'MNT-07752']"
INC-10267,VANDALISMO,2024-10-04T00:00:00Z,CERRADA,['832-84-2148'],['MNT-08034']
INC-10268,MAL FUNCIONAMIENTO,2023-12-25T00:00:00Z,CERRADA,['646-74-5688'],"['MNT-03415', 'MNT-08387']"
INC-10269,VANDALISMO,2024-08-06T00:00:00Z,ABIERTA,['802-02-2509'],['MNT-12182']
INC-1027,VANDALISMO,2023-12-25T00:00:00Z,ABIERTA,"['040-14-6871', '075-77-9276']",['MNT-12116']
INC-10270,ROTURA,2023-04-11T00:00:00Z,CERRADA,['560-98-4750'],"['MNT-12603', 'MNT-14835']"
INC-10271,ROTURA,2023-11-27T00:00:00Z,CERRADA,['747-51-2927'],['MNT-10027']
INC-10272,VANDALISMO,2024-07-31T00:00:00Z,CERRADA,['878-57-1072'],['MNT-09856']
INC-10273,ROTURA,2023-12-20T00:00:00Z,CERRADA,['239-35-4690'],['MNT-10085']
INC-10274,MAL FUNCIONAMIENTO,2024-05-11T00:00:00Z,CERRADA,['704-66-9982'],['MNT-14762']
INC-10275,VANDALISMO,2024-03-22T00:00:00Z,CERRADA,['840-59-3725'],['MNT-14613']
INC-10276,ROTURA,2024-01-25T00:00:00Z,CERRADA,['449-68-6576'],['MNT-03767']
INC-10277,ROTURA,2024-09-27T00:00:00Z,CERRADA,['157-34-2515'],['MNT-13997']
INC-10278,MAL FUNCIONAMIENTO,2023-11-11T00:00:00Z,CERRADA,['712-32-3413'],['MNT-05819']
INC-10279,DESGASTE,2024-04-22T00:00:00Z,CERRADA,['742-26-3150'],['MNT-12441']
INC-1028,ROTURA,2024-04-07T00:00:00Z,CERRADA,"['847-48-4959', '464-38-7861', '085-21-9210']","['MNT-01099', 'MNT-05622', 'MNT-13095']"
INC-10280,MAL FUNCIONAMIENTO,2024-01-06T00:00:00Z,CERRADA,['060-14-5866'],"['MNT-06362', 'MNT-06872', 'MNT-11424']"
INC-10281,DESGASTE,2024-08-18T00:00:00Z,ABIERTA,['151-41-1474'],['MNT-14367']
INC-10282,DESGASTE,2024-04-18T00:00:00Z,CERRADA,['725-93-0575'],['MNT-00455']
INC-10283,ROTURA,2023-11-10T00:00:00Z,CERRADA,['941-20-2925'],['MNT-06692']
INC-10284,MAL FUNCIONAMIENTO,2024-03-04T00:00:00Z,CERRADA,['873-27-3314'],['MNT-03950']
INC-10285,ROTURA,2024-01-19T00:00:00Z,ABIERTA,['145-80-2396'],"['MNT-07238', 'MNT-08151']"
INC-10286,MAL FUNCIONAMIENTO,2023-10-31T00:00:00Z,CERRADA,['483-18-8286'],['MNT-13641']
INC-10287,VANDALISMO,2024-06-28T00:00:00Z,ABIERTA,['219-31-2247'],['MNT-12314']
INC-10288,MAL FUNCIONAMIENTO,2024-08-11T00:00:00Z,ABIERTA,['857-60-8494'],['MNT-06152']
INC-10289,VANDALISMO,2024-05-17T00:00:00Z,CERRADA,['405-05-4810'],['MNT-00985']
INC-1029,MAL FUNCIONAMIENTO,2024-07-25T00:00:00Z,ABIERTA,['070-17-6111'],"['MNT-05010', 'MNT-10110']"
INC-10290,ROTURA,2024-04-19T00:00:00Z,ABIERTA,['892-79-2898'],['MNT-13273']
INC-10291,MAL FUNCIONAMIENTO,2024-10-02T00:00:00Z,CERRADA,['891-43-8203'],"['MNT-00425', 'MNT-04446']"
INC-10292,DESGASTE,2024-07-28T00:00:00Z,ABIERTA,['700-54-1921'],['MNT-03300']
INC-10293,ROTURA,2024-03-21T00:00:00Z,CERRADA,['351-18-7626'],['MNT-13905']
INC-10294,DESGASTE,2024-07-20T00:00:00Z,CERRADA,['180-41-1753'],['MNT-08175']
INC-10295,DESGASTE,2023-11-10T00:00:00Z,CERRADA,['461-95-5308'],['MNT-06943']
INC-10296,ROTURA,2024-07-18T00:00:00Z,ABIERTA,['154-72-4036'],['MNT-01175']
INC-10297,VANDALISMO,2024-09-28T00:00:00Z,CERRADA,['840-63-3689'],['MNT-10195']
INC-10298,MAL FUNCIONAMIENTO,2024-09-24T00:00:00Z,CERRADA,['140-33-4548'],"['MNT-03288', 'MNT-03740']"
INC-10299,DESGASTE,2023-11-20T00:00:00Z,ABIERTA,['788-59-4887'],"['MNT-08406', 'MNT-09228', 'MNT-10737']"
INC-103,DESGASTE,2024-11-07T00:00:00Z,CERRADA,"['220-90-9225', '628-73-9187']","['MNT-01269', 'MNT-10379']"
INC-1030,ROTURA,2024-01-17T00:00:00Z,ABIERTA,"['009-86-1309', '582-27-7593']","['MNT-04999', 'MNT-14030']"
INC-10300,DESGASTE,2024-05-05T00:00:00Z,ABIERTA,['163-56-3154'],['MNT-11465']
INC-10301,ROTURA,2024-06-25T00:00:00Z,ABIERTA,['410-00-5356'],['MNT-14783']
INC-10302,ROTURA,2024-01-01T00:00:00Z,CERRADA,['817-59-4875'],['MNT-06496']
INC-10303,MAL FUNCIONAMIENTO,2024-10-02T00:00:00Z,ABIERTA,['067-67-6963'],['MNT-12883']
INC-10304,VANDALISMO,2024-04-07T00:00:00Z,ABIERTA,['019-00-6767'],['MNT-08993']
INC-10305,ROTURA,2024-03-02T00:00:00Z,ABIERTA,['437-10-0178'],"['MNT-00992', 'MNT-08699', 'MNT-10607', 'MNT-14910']"
INC-10306,DESGASTE,2023-11-09T00:00:00Z,CERRADA,['756-51-8522'],['MNT-13083']
INC-10307,DESGASTE,2024-01-27T00:00:00Z,ABIERTA,['254-41-6217'],['MNT-02009']
INC-10308,MAL FUNCIONAMIENTO,2023-10-17T00:00:00Z,ABIERTA,['856-05-9278'],"['MNT-01659', 'MNT-09074', 'MNT-11220']"
INC-10309,ROTURA,2024-01-09T00:00:00Z,ABIERTA,['733-17-1712'],"['MNT-02507', 'MNT-05962']"
INC-1031,DESGASTE,2023-11-23T00:00:00Z,ABIERTA,"['832-34-9010', '766-89-8936']","['MNT-01365', 'MNT-12024']"
INC-10310,MAL FUNCIONAMIENTO,2023-11-16T00:00:00Z,ABIERTA,['491-67-0935'],['MNT-06191']
INC-10311,ROTURA,2024-03-03T00:00:00Z,ABIERTA,['497-66-4233'],['MNT-14064']
INC-10312,DESGASTE,2024-02-05T00:00:00Z,CERRADA,['487-44-3856'],['MNT-02030']
INC-10313,ROTURA,2024-08-23T00:00:00Z,CERRADA,['724-45-9867'],['MNT-03231']
INC-10314,DESGASTE,2023-10-16T00:00:00Z,CERRADA,['067-03-6693'],['MNT-07313']
INC-10315,DESGASTE,2024-01-13T00:00:00Z,ABIERTA,['636-17-9764'],"['MNT-04583', 'MNT-08447']"
INC-10316,VANDALISMO,2024-02-17T00:00:00Z,CERRADA,['839-67-3278'],['MNT-10285']
INC-10317,VANDALISMO,2024-07-09T00:00:00Z,CERRADA,['552-89-3569'],['MNT-12468']
INC-10318,MAL FUNCIONAMIENTO,2023-06-11T00:00:00Z,CERRADA,['204-76-9615'],"['MNT-04543', 'MNT-11504']"
INC-10319,MAL FUNCIONAMIENTO,2024-06-07T00:00:00Z,ABIERTA,['536-44-0598'],"['MNT-00823', 'MNT-07777', 'MNT-08147']"
INC-1032,VANDALISMO,2024-06-20T00:00:00Z,ABIERTA,"['210-64-4320', '883-38-5483', '908-39-9709']",['MNT-00233']
INC-10320,ROTURA,2024-01-15T00:00:00Z,CERRADA,['748-63-6911'],"['MNT-08046', 'MNT-12215']"
INC-10321,ROTURA,2024-01-21T00:00:00Z,ABIERTA,['488-16-1609'],"['MNT-13577', 'MNT-13690']"
INC-10322,MAL FUNCIONAMIENTO,2024-07-13T00:00:00Z,ABIERTA,['274-33-0128'],['MNT-12868']
INC-10323,DESGASTE,2023-05-11T00:00:00Z,ABIERTA,['744-52-6786'],"['MNT-01553', 'MNT-09908']"
INC-10324,MAL FUNCIONAMIENTO,2024-11-08T00:00:00Z,ABIERTA,['729-25-0155'],['MNT-09549']
INC-10325,MAL FUNCIONAMIENTO,2024-01-26T00:00:00Z,CERRADA,['907-91-3349'],['MNT-13999']
INC-10326,MAL FUNCIONAMIENTO,2024-10-10T00:00:00Z,CERRADA,['388-82-8635'],['MNT-14244']
INC-10327,DESGASTE,2024-06-03T00:00:00Z,ABIERTA,['798-60-6680'],['MNT-03630']
INC-10328,MAL FUNCIONAMIENTO,2024-05-09T00:00:00Z,ABIERTA,['634-61-6888'],['MNT-14347']
INC-10329,ROTURA,2024-08-30T00:00:00Z,ABIERTA,['741-35-1736'],['MNT-01494']
INC-1033,ROTURA,2024-03-25T00:00:00Z,CERRADA,"['149-65-0339', '179-45-8995']",['MNT-13930']
INC-10330,VANDALISMO,2024-09-04T00:00:00Z,CERRADA,['059-74-4036'],['MNT-02123']
INC-10331,ROTURA,2024-04-20T00:00:00Z,ABIERTA,['254-74-7150'],"['MNT-06945', 'MNT-12067']"
INC-10332,MAL FUNCIONAMIENTO,2024-05-16T00:00:00Z,ABIERTA,['078-84-1449'],['MNT-08553']
INC-10333,ROTURA,2024-05-28T00:00:00Z,CERRADA,['715-12-0529'],['MNT-07885']
INC-10334,VANDALISMO,2024-07-13T00:00:00Z,ABIERTA,['680-73-1573'],['MNT-14826']
INC-10335,MAL FUNCIONAMIENTO,2024-09-10T00:00:00Z,CERRADA,['411-18-9314'],['MNT-08326']
INC-10336,ROTURA,2024-06-30T00:00:00Z,ABIERTA,['523-73-4025'],['MNT-01783']
INC-10337,DESGASTE,2023-11-01T00:00:00Z,CERRADA,['020-27-2412'],['MNT-13209']
INC-10338,DESGASTE,2024-05-12T00:00:00Z,ABIERTA,['941-93-8881'],['MNT-14830']
INC-10339,ROTURA,2024-08-20T00:00:00Z,ABIERTA,['433-46-1853'],['MNT-12979']
INC-1034,MAL FUNCIONAMIENTO,2024-05-15T00:00:00Z,ABIERTA,['010-71-2423'],['MNT-12971']
INC-10340,VANDALISMO,2023-12-02T00:00:00Z,CERRADA,['503-87-4994'],['MNT-11741']
INC-10341,MAL FUNCIONAMIENTO,2024-11-03T00:00:00Z,ABIERTA,['003-75-9074'],['MNT-11225']
INC-10342,VANDALISMO,2024-05-15T00:00:00Z,ABIERTA,['793-38-7741'],['MNT-12205']
INC-10343,ROTURA,2024-04-18T00:00:00Z,ABIERTA,['190-67-1929'],['MNT-11965']
INC-10344,VANDALISMO,2024-07-29T00:00:00Z,ABIERTA,['817-57-0534'],['MNT-02695']
INC-10345,DESGASTE,2024-07-21T00:00:00Z,ABIERTA,['330-89-2635'],['MNT-12157']
INC-10346,MAL FUNCIONAMIENTO,2024-05-14T00:00:00Z,ABIERTA,['935-15-5876'],"['MNT-04597', 'MNT-10985']"
INC-10347,ROTURA,2024-05-06T00:00:00Z,ABIERTA,['813-55-1224'],['MNT-09662']
INC-10348,DESGASTE,2023-12-16T00:00:00Z,CERRADA,['122-50-6215'],['MNT-02826']
INC-10349,DESGASTE,2024-09-14T00:00:00Z,CERRADA,['570-03-9148'],"['MNT-04300', 'MNT-12358', 'MNT-12618']"
INC-1035,MAL FUNCIONAMIENTO,2024-10-13T00:00:00Z,CERRADA,['967-51-6558'],['MNT-04541']
INC-10350,ROTURA,2024-08-05T00:00:00Z,ABIERTA,['705-84-7414'],['MNT-09576']
INC-10351,VANDALISMO,2024-04-26T00:00:00Z,ABIERTA,['322-98-2998'],"['MNT-06175', 'MNT-08842', 'MNT-14750']"
INC-10352,VANDALISMO,2023-11-29T00:00:00Z,ABIERTA,['092-00-2589'],['MNT-13660']
INC-10353,MAL FUNCIONAMIENTO,2024-02-23T00:00:00Z,ABIERTA,['565-27-9676'],['MNT-03652']
INC-10354,DESGASTE,2023-11-04T00:00:00Z,CERRADA,['366-71-7014'],['MNT-00172']
INC-10355,VANDALISMO,2024-02-06T00:00:00Z,ABIERTA,['620-61-7651'],['MNT-13477']
INC-10356,DESGASTE,2024-03-18T00:00:00Z,CERRADA,['889-80-5713'],['MNT-13391']
INC-10357,DESGASTE,2024-01-31T00:00:00Z,ABIERTA,['781-22-2463'],['MNT-02557']
INC-10358,DESGASTE,2024-09-28T00:00:00Z,CERRADA,['682-68-1113'],['MNT-01693']
INC-10359,DESGASTE,2024-10-01T00:00:00Z,ABIERTA,['472-29-8581'],['MNT-07651']
INC-1036,VANDALISMO,2024-01-01T00:00:00Z,ABIERTA,"['061-98-1555', '812-33-5377', '370-62-0388']",['MNT-04878']
INC-10360,ROTURA,2024-04-29T00:00:00Z,CERRADA,['169-14-3809'],"['MNT-12428', 'MNT-13510']"
INC-10361,ROTURA,2024-05-01T00:00:00Z,CERRADA,['645-35-1361'],['MNT-01692']
INC-10362,VANDALISMO,2024-04-23T00:00:00Z,ABIERTA,['956-70-0128'],['MNT-06299']
INC-10363,ROTURA,2024-02-02T00:00:00Z,ABIERTA,['843-75-1731'],['MNT-13318']
INC-10364,MAL FUNCIONAMIENTO,2024-09-22T00:00:00Z,ABIERTA,['240-96-1431'],['MNT-09441']
INC-10365,DESGASTE,2023-11-19T00:00:00Z,ABIERTA,['337-22-7697'],"['MNT-01232', 'MNT-07073']"
INC-10366,ROTURA,2024-08-07T00:00:00Z,CERRADA,['772-95-7463'],['MNT-04002']
INC-10367,VANDALISMO,2024-12-01T00:00:00Z,ABIERTA,['663-43-5601'],"['MNT-05293', 'MNT-08831']"
INC-10368,ROTURA,2023-12-15T00:00:00Z,CERRADA,['260-59-0803'],['MNT-12263']
INC-10369,ROTURA,2024-01-14T00:00:00Z,ABIERTA,['424-44-0727'],['MNT-00286']
INC-1037,DESGASTE,2024-01-05T00:00:00Z,ABIERTA,"['709-60-0018', '689-09-1955', '928-93-0502']","['MNT-05296', 'MNT-06655']"
INC-10370,VANDALISMO,2023-10-31T00:00:00Z,CERRADA,['141-64-3527'],['MNT-01847']
INC-10371,ROTURA,2024-05-07T00:00:00Z,CERRADA,['320-35-0397'],['MNT-11962']
INC-10372,ROTURA,2024-01-13T00:00:00Z,ABIERTA,['609-84-4475'],['MNT-07446']
INC-10373,MAL FUNCIONAMIENTO,2024-10-08T00:00:00Z,CERRADA,['053-59-8595'],['MNT-07489']
INC-10374,MAL FUNCIONAMIENTO,2024-10-01T00:00:00Z,ABIERTA,['185-34-1506'],"['MNT-10936', 'MNT-12569', 'MNT-13809']"
INC-10375,MAL FUNCIONAMIENTO,2024-08-02T00:00:00Z,ABIERTA,['271-06-2607'],['MNT-10041']
INC-10376,DESGASTE,2024-04-07T00:00:00Z,CERRADA,['021-29-3666'],"['MNT-00015', 'MNT-08848']"
INC-10377,MAL FUNCIONAMIENTO,2024-05-04T00:00:00Z,ABIERTA,['291-85-9966'],['MNT-14084']
INC-10378,DESGASTE,2024-08-20T00:00:00Z,ABIERTA,['674-45-2059'],"['MNT-05588', 'MNT-07038']"
INC-10379,VANDALISMO,2024-07-01T00:00:00Z,ABIERTA,['840-06-7752'],['MNT-02010']
INC-1038,ROTURA,2024-04-07T00:00:00Z,ABIERTA,"['264-07-0872', '053-48-0670']","['MNT-02522', 'MNT-05396']"
INC-10380,DESGASTE,2024-03-19T00:00:00Z,CERRADA,['050-66-3751'],['MNT-13485']
INC-10381,ROTURA,2024-03-20T00:00:00Z,ABIERTA,['632-56-8812'],"['MNT-08039', 'MNT-11158', 'MNT-13242']"
INC-10382,MAL FUNCIONAMIENTO,2024-02-16T00:00:00Z,CERRADA,['423-66-0550'],['MNT-03992']
INC-10383,VANDALISMO,2024-02-09T00:00:00Z,CERRADA,['479-75-3862'],['MNT-08363']
INC-10384,ROTURA,2024-02-23T00:00:00Z,ABIERTA,['789-55-1255'],['MNT-02829']
INC-10385,MAL FUNCIONAMIENTO,2024-03-08T00:00:00Z,ABIERTA,['885-49-4127'],['MNT-10882']
INC-10386,VANDALISMO,2024-09-07T00:00:00Z,ABIERTA,['972-17-4611'],['MNT-02354']
INC-10387,VANDALISMO,2024-06-13T00:00:00Z,CERRADA,['394-69-1094'],['MNT-12263']
INC-10388,DESGASTE,2024-04-18T00:00:00Z,CERRADA,['635-87-2536'],['MNT-02954']
INC-10389,MAL FUNCIONAMIENTO,2024-04-10T00:00:00Z,ABIERTA,['442-69-8275'],['MNT-00552']
INC-1039,VANDALISMO,2024-08-20T00:00:00Z,ABIERTA,"['374-71-8255', '564-25-2701', '571-19-8866']",['MNT-07523']
INC-10390,DESGASTE,2024-05-24T00:00:00Z,CERRADA,['491-81-8628'],['MNT-05977']
INC-10391,DESGASTE,2024-04-12T00:00:00Z,ABIERTA,['367-48-3813'],['MNT-04901']
INC-10392,DESGASTE,2024-09-04T00:00:00Z,ABIERTA,['766-08-0843'],['MNT-00866']
INC-10393,MAL FUNCIONAMIENTO,2024-06-17T00:00:00Z,CERRADA,['620-61-7651'],['MNT-04331']
INC-10394,ROTURA,2023-12-08T00:00:00Z,CERRADA,['873-27-3314'],['MNT-00314']
INC-10395,DESGASTE,2024-04-08T00:00:00Z,CERRADA,['194-50-9180'],['MNT-07706']
INC-10396,ROTURA,2024-08-13T00:00:00Z,ABIERTA,['452-57-9286'],['MNT-13739']
INC-10397,MAL FUNCIONAMIENTO,2024-05-14T00:00:00Z,CERRADA,['955-50-8165'],['MNT-09436']
INC-10398,VANDALISMO,2024-05-23T00:00:00Z,ABIERTA,['043-05-8093'],['MNT-11447']
INC-10399,MAL FUNCIONAMIENTO,2024-04-13T00:00:00Z,ABIERTA,['347-86-0578'],['MNT-14179']
INC-104,MAL FUNCIONAMIENTO,2023-11-02T00:00:00Z,CERRADA,['546-06-9283'],['MNT-05666']
INC-1040,VANDALISMO,2024-06-08T00:00:00Z,CERRADA,"['106-97-1945', '896-75-3280']",['MNT-14879']
INC-10400,MAL FUNCIONAMIENTO,2023-10-15T00:00:00Z,ABIERTA,['682-51-4205'],['MNT-01725']
INC-10401,MAL FUNCIONAMIENTO,2024-06-06T00:00:00Z,CERRADA,['836-13-3230'],"['MNT-04171', 'MNT-04996', 'MNT-12563']"
INC-10402,ROTURA,2024-04-15T00:00:00Z,ABIERTA,['814-13-1286'],"['MNT-03390', 'MNT-10471']"
INC-10403,MAL FUNCIONAMIENTO,2024-03-12T00:00:00Z,ABIERTA,['868-36-1587'],['MNT-11393']
INC-10404,ROTURA,2024-03-18T00:00:00Z,CERRADA,['485-86-0592'],['MNT-10282']
INC-10405,VANDALISMO,2023-12-04T00:00:00Z,CERRADA,['839-37-2687'],"['MNT-02022', 'MNT-05876']"
INC-10406,DESGASTE,2024-08-24T00:00:00Z,ABIERTA,['102-53-8892'],['MNT-13739']
INC-10407,DESGASTE,2024-09-26T00:00:00Z,ABIERTA,['244-59-2901'],['MNT-07508']
INC-10408,VANDALISMO,2023-12-05T00:00:00Z,ABIERTA,['565-51-0757'],['MNT-11901']
INC-10409,DESGASTE,2024-06-23T00:00:00Z,ABIERTA,['163-66-0862'],"['MNT-02853', 'MNT-10753']"
INC-1041,DESGASTE,2024-07-20T00:00:00Z,CERRADA,"['940-04-3686', '999-58-0708', '484-41-3087']","['MNT-06433', 'MNT-06965']"
INC-10410,MAL FUNCIONAMIENTO,2024-05-01T00:00:00Z,ABIERTA,['698-52-5306'],['MNT-10888']
INC-10411,MAL FUNCIONAMIENTO,2024-05-10T00:00:00Z,ABIERTA,['112-93-7666'],"['MNT-00669', 'MNT-11133']"
INC-10412,VANDALISMO,2024-01-18T00:00:00Z,CERRADA,['855-54-4622'],"['MNT-03202', 'MNT-10199']"
INC-10413,DESGASTE,2024-04-30T00:00:00Z,ABIERTA,['004-13-7130'],['MNT-11397']
INC-10414,VANDALISMO,2023-11-12T00:00:00Z,ABIERTA,['218-53-8592'],"['MNT-03508', 'MNT-08892', 'MNT-12574']"
INC-10415,DESGASTE,2024-03-04T00:00:00Z,CERRADA,['300-81-8952'],"['MNT-01473', 'MNT-08198']"
INC-10416,VANDALISMO,2023-12-11T00:00:00Z,ABIERTA,['028-16-1667'],"['MNT-06963', 'MNT-14485']"
INC-10417,VANDALISMO,2024-07-14T00:00:00Z,ABIERTA,['238-63-3731'],"['MNT-03621', 'MNT-13025']"
INC-10418,ROTURA,2023-12-22T00:00:00Z,ABIERTA,['633-88-7242'],['MNT-03362']
INC-10419,VANDALISMO,2024-07-30T00:00:00Z,ABIERTA,['283-50-5249'],"['MNT-05092', 'MNT-11042']"
INC-1042,ROTURA,2024-01-31T00:00:00Z,CERRADA,"['721-12-5735', '569-19-0627', '873-37-8375']",['MNT-12990']
INC-10420,ROTURA,2023-12-19T00:00:00Z,CERRADA,['786-57-2191'],['MNT-09691']
INC-10421,ROTURA,2024-08-07T00:00:00Z,ABIERTA,['132-42-2684'],['MNT-02557']
INC-10422,DESGASTE,2024-05-23T00:00:00Z,ABIERTA,['680-73-1573'],['MNT-04995']
